Date,XLE_return_21d_forward,XLF_return_21d_forward,XLV_return_21d_forward,XLI_return_21d_forward,XLB_return_21d_forward,XLRE_return_21d_forward,XLK_return_21d_forward,XLC_return_21d_forward,XLY_return_21d_forward,XLP_return_21d_forward,XLU_return_21d_forward
2011-12-14,0.06206384722635254,0.09399345280417637,0.07258393621300266,0.09913354974065144,0.12275854911745054,0.07708410748394443,0.048054789545731634,0.04526068627394051,0.06767882279760461,0.033157463397055255,0.018335374489580863
2011-12-15,0.08262672294311925,0.1083991802206083,0.06714131174212588,0.10101696630955513,0.12720824311584075,0.06989560082050185,0.06484961295827492,0.05027932242267341,0.08203001786008625,0.025214545845446374,0.005986718763895099
2011-12-16,0.0761043718431782,0.11369929718858755,0.07048806223694802,0.10728704138084662,0.12170347895914477,0.0678848453783825,0.06920687275810974,0.0446178110640758,0.09074178314576854,0.028179817393679602,0.0005783359992169979
2011-12-19,0.0939382462860301,0.1426653375608844,0.07048806223694802,0.11195809631046269,0.13532944924020884,0.08242699303053494,0.07998053629006491,0.054195706073373394,0.09365973165959239,0.03262536992409271,0.009580434196570288
2011-12-20,0.06162411033417131,0.10936142669422404,0.045279828597320465,0.07709393740581055,0.0961032133405245,0.05568989491389893,0.05543160874517681,0.023605661746226955,0.06581972233181292,0.011183848182251823,-0.007453907450712514
2011-12-21,0.04767554699058252,0.10246417199696019,0.039130915679889605,0.07790198143984028,0.0945990609633245,0.059836391260262904,0.07133529907686596,0.008927970666608824,0.06536309930070716,-0.0049583661482331745,-0.030287947879175384
2011-12-22,0.04823958703209834,0.08368811173880898,0.039132212515315234,0.0793820876664662,0.10046628932175489,0.05893575636892239,0.06759580487836583,0.011310751488905518,0.0697666085596337,0.006779548288709309,-0.015012746930488229
2011-12-23,0.02874952657105214,0.06833386173409076,0.02833050739238414,0.06803446293914472,0.09071493156187459,0.059810357767250556,0.05109720521054983,-0.006492442937516475,0.05704452727302081,-0.003999282040018221,-0.018038751416999614
2011-12-27,0.024070094756782796,0.07721576968282431,0.026592850344196263,0.06750486468083848,0.09235551527331641,0.06000809321831459,0.04953361080831374,-0.008081645447866062,0.05326363798449424,-0.012644830117394002,-0.03841218344538102
2011-12-28,0.03854696670507539,0.0841583817080272,0.036150627608476614,0.07990506753751629,0.11546343841445375,0.0621401645939922,0.0627119803992565,0.003261813292289777,0.06136571752028139,-0.014268463880111847,-0.04115842378797866
2011-12-29,0.02188167450244646,0.07301452008802643,0.02976831190100468,0.0644285158815909,0.10362851543917256,0.05900576658886312,0.057093140574555175,-0.003893415907205614,0.05088609521137559,-0.01886560671642837,-0.04400026783029204
2011-12-30,0.026268822428271582,0.09391002556085618,0.041225418682305066,0.08134098803986518,0.11412768028492781,0.07132515573862334,0.07017108648814817,-0.00016073562493789696,0.06065506884616316,-0.00710426671457894,-0.03334618852258298
2012-01-03,0.006453511441357065,0.07298296589121359,0.02445653928957166,0.0601983676293711,0.08193987540525997,0.06731191868101302,0.058685989315049376,0.0004786705458982381,0.051026078618653964,-0.0024675406960595206,-0.017123749424177614
2012-01-04,0.02181067266549132,0.10280102391451176,0.0351211816410143,0.07262248005675967,0.08710770820207175,0.09286217714460944,0.06868367087812419,0.022659489257768988,0.06349800933380118,0.0027746675145223073,-0.008860798865959805
2012-01-05,0.03848228092190242,0.08459681377892146,0.026728678376729875,0.06991592037551718,0.07867209814728099,0.08078616042331271,0.06595739390408555,0.03392883079345047,0.05307936883221524,0.0027762957956820686,-0.015167238381829448
2012-01-06,0.04957390297241752,0.08986782898284632,0.02862125983086368,0.07086046280988331,0.07904640233013688,0.08173305850713111,0.06809455748209169,0.036181443859206526,0.056312207652373096,0.010208824110249863,-0.002573554377135754
2012-01-09,0.04137526133334171,0.09213345705342976,0.026915234976278322,0.06552465498031483,0.07809757043230205,0.08520105393706134,0.07573161026358584,0.03737873470456518,0.06016804591938465,0.008963122939257835,-0.0028557062815956344
2012-01-10,0.032649677772009396,0.07040141449403506,0.014283811795699652,0.053962749572307026,0.06067456124882381,0.06682686124121852,0.0818738210170682,0.03056100234929455,0.05533492352420555,0.011076748516100828,-0.007143832267215358
2012-01-11,0.03610424886975231,0.04923648791629041,0.009258044430278271,0.04170168109820725,0.033203144599393185,0.04960552933691045,0.07133975442274092,0.018911915529798547,0.04842418941546447,0.013273694772311299,-0.0045874048058162425
2012-01-12,0.053426186895146596,0.054520542755272246,0.013674338759871937,0.04509558697354373,0.022044521661129794,0.06749408218646641,0.07277255786358172,0.019528367738949472,0.05345490073891172,0.017868698282627708,-0.00430566498006288
2012-01-13,0.06021747544974646,0.052161290348867545,0.022328821788923463,0.04947455405175681,0.01566589856426054,0.052999283515868266,0.08027878966114309,0.02324758814311042,0.053519232786156994,0.02124142428019028,-0.0034453174318108803
2012-01-17,0.051557525356969156,0.05395192550183944,0.014204244276953423,0.03118798091264791,0.010958517506007964,0.042868327250573324,0.07036586512560107,0.024059486038040673,0.04632918618937877,0.017210256022617942,-0.004600335591539956
2012-01-18,0.04820039148912798,0.054520542755272246,0.014126090821210274,0.03145305771620682,0.017283259145834978,0.04473481151517543,0.07044674209137172,0.023039806408151516,0.03463813213034641,0.021420910681625487,0.006292611528564826
2012-01-19,0.0478756674101449,0.0513289381744902,0.010820208371975755,0.02471263448660305,0.017002209097371202,0.04005200447848855,0.06332342570970342,0.025460148833710842,0.03457672682467533,0.020474319869854662,0.014078871656083661
2012-01-20,0.054523863207626685,0.044267458873751955,0.003619782373898966,0.033983916487240556,0.027236226401705522,0.022785492916564253,0.06640233484812275,0.030189434984877816,0.039304598550625874,0.014401652362709884,0.008917045014506157
2012-01-23,0.048823004877042345,0.02779885731124397,0.008092473321901243,0.0340215174036502,0.026186246653727235,0.011589900789574677,0.059552182825860125,0.02821975006177997,0.037461056975886815,0.01258601803130725,0.006024927572743928
2012-01-24,0.056763675819993795,0.03808013713797481,0.008645886393316406,0.036120576440388207,0.027251397848447788,0.01765212016491906,0.06414261491174895,0.05103502390162446,0.039453774645027806,0.02333543353849424,0.01325629471730392
2012-01-25,0.04851481809648065,0.03256226554228716,0.006375660959285241,0.024852491088162825,0.010978515857547859,0.007767057536518419,0.062274266316741204,0.0406161543025136,0.031041582837280635,0.015239783780785847,0.0011411330165893162
2012-01-26,0.05908735848685225,0.04851955783676106,0.01276737938464534,0.027568738594441963,0.01151477207466817,0.0008246796610577562,0.07067697243041567,0.05589134321693594,0.03854361863827999,0.018932112117439438,-0.0025630362418181552
2012-01-27,0.05788875170055335,0.04767734133011138,0.016062997818556392,0.02705799624114479,0.013358287227871026,-0.009256235071368907,0.07792453496085275,0.05155301844987545,0.04481884011271015,0.02905847794523936,0.004882766245506938
2012-01-30,0.05123652496204093,0.052863271600916625,0.011396141534321788,0.024471266999796716,-0.00458791626834171,-0.001827292421187269,0.07047410228460288,0.046608723178767755,0.04402039733660851,0.037404810673015966,0.010951391262772683
2012-01-31,0.0671518491668059,0.059368575032713373,0.015796568748414265,0.03098851029097536,0.005365218385192818,-0.001652723439105656,0.07447785408604111,0.04714762881295854,0.05256287925226543,0.035274514550339225,0.008613295521339416
2012-02-01,0.05175805605731262,0.04048576948803548,0.004416034245331535,0.014372895418570113,-0.006948372385068411,-0.00938671036788665,0.06316388412205187,0.034158881267449585,0.04849136566059564,0.029023378993116796,0.0045874048058163275
2012-02-02,0.0377351732613026,0.03155245947047166,0.006091099776898006,0.006801687381067589,-0.01836420335384472,-0.0034405571864155895,0.05196902647089902,0.027700779234776346,0.04877917535708701,0.02981708816366323,0.008598398408656048
2012-02-03,0.0038404214471056556,-0.019870413606753002,-0.012781967088151255,-0.03301345751034403,-0.05257287456228169,-0.031280404776607096,0.029502782367111898,0.0033076920635679947,0.012696917697016665,0.018304432665908674,0.002007527173916587
2012-02-06,0.00027185123306906837,-0.0027297268545745587,-0.0027807391025198662,-0.020383976429939044,-0.044511885051706605,-0.022116244423882877,0.03647116877437725,0.010176130389459819,0.026212871317127556,0.020430787364497605,0.0068965096443066014
2012-02-07,0.0032372593767401926,0.007475541259349875,0.004691492608932956,-0.00513029502860216,-0.026933993214256536,-0.023627160980250035,0.04398211606919741,0.01714746830946827,0.03159306197177454,0.026425713634773095,0.002859229963207051
2012-02-08,0.0056776973030566325,0.008091552079464827,0.00881324172185514,-0.005119236727852476,-0.027723039002579976,-0.01963751299239486,0.04235121817684881,0.022326561690103882,0.0349374069679968,0.029409511753595623,0.005703195235367772
2012-02-09,0.0,0.00947247498830785,0.014082916162984105,-0.008073096008033086,-0.034258572999678966,-0.005401426596982299,0.0341145178659323,0.022016311219652106,0.030557728449335776,0.027465296591317512,0.019875870688379024
2012-02-10,0.022071023595006855,0.05670045440843294,0.03242125136644349,0.021672691676009524,-0.00026991792125031594,0.020689348770893328,0.061233128818915766,0.03465700339844956,0.0513638940608496,0.03702450297538619,0.025252841137413995
2012-02-13,0.004472141254059772,0.04911381505379306,0.024638613106765357,0.007189702320751833,-0.006751957119494018,0.0069742190435495965,0.05851649922833725,0.019460013712024608,0.04201243152963395,0.029780876729394133,0.011441771140572848
2012-02-14,0.004329920579268219,0.07601980171762936,0.022110896442312344,0.022538120392039823,0.01354316083662975,0.016305747004205482,0.05941642569646088,0.030937850298256502,0.04655201536542421,0.029118239149213892,0.010300459264067302
2012-02-15,0.019620651670402812,0.08604371764597207,0.023936410932988424,0.03621303989702275,0.01464088575547021,0.02721591335681853,0.06427016648676485,0.034584344352058274,0.04780303341080634,0.028768025451420227,0.011511036718450204
2012-02-16,0.01120166188396048,0.07535006570139478,0.018149165764455716,0.027016765036514116,0.0032653128679362045,0.02492043242011177,0.0571256287982849,0.029164764613402068,0.04874044661536787,0.022984728608784425,-0.0060196009748172295
2012-02-17,-0.00769812284440067,0.07429659027534948,0.01628438355858129,0.011602268067004538,-0.0029115459618053903,0.020882783778026805,0.05612825830865255,0.023473099390832607,0.04165912028060782,0.02148198790270219,-0.00429196091915647
2012-02-21,-0.02644807947018464,0.07055556183904733,0.02293867033836924,0.0075882136903003446,-0.0087811725468647,0.031148152310779942,0.05159755102724975,0.028106275797087615,0.046499865802413845,0.028733296899282123,-0.0026024276555229185
2012-02-22,-0.05152143806392441,0.07012282330412241,0.01965724735228183,-0.0025995502589506825,-0.023480463864580994,0.027344845534712506,0.05276349547475951,0.02805025552289163,0.04660948170796338,0.03236625644597913,-0.0014318860118700178
2012-02-23,-0.045686019482105655,0.0695499365733992,0.021832094287893306,-0.004189719472125692,-0.013922260395978322,0.019777178891800046,0.04891683750754807,0.01433146548428626,0.04282365542278419,0.029565253893955108,-0.0002839968403242795
2012-02-24,-0.0421841632059401,0.08872144569681127,0.0341715927423033,0.01076966437299063,-0.00046934778113637434,0.02725450437851058,0.05756539548386194,0.026489757547481084,0.059765949607276436,0.03302239171713656,0.002343352674636458
2012-02-27,-0.04910864651461415,0.0718198770848105,0.034116280293475715,0.006782730865823963,-0.0028781808455831783,0.027922636902390965,0.055503822161554923,0.013459936543412595,0.052405654425316785,0.03243378834075318,0.00749574705247534
2012-02-28,-0.05837997844733345,0.07164066443661685,0.02811633024051214,-0.0015069730837413255,-0.02010252942517533,0.03326644806157569,0.04463317884994836,0.0038459673923384096,0.038205332938862996,0.02675425533832422,0.004037496497258268
2012-02-29,-0.0469604810641605,0.06556479277450461,0.03632539865865049,0.005188368061097462,0.0002779151508154918,0.035567911326718285,0.04713222258114776,0.012510981851417555,0.0416805532415848,0.024652292180988303,0.008348057176937417
2012-03-01,-0.04841317458840053,0.06049519287856215,0.038559717807240476,0.006256659049890949,-0.007228601704664659,0.038643043465378876,0.038297421546392374,0.00803097588908005,0.03782520030458618,0.032043620325693724,0.01092228042393408
2012-03-02,-0.027263565057970507,0.07141876982474994,0.04366181896195936,0.018556080277162313,0.009149842893405608,0.045373914984438254,0.0502264904809645,0.015274617670791153,0.04117241720634105,0.039030638035194146,0.016617918498163495
2012-03-05,-0.029554611960016332,0.0697921631545215,0.0453369262996027,0.018385654546264972,0.017874199747492412,0.032663010601319466,0.05820398480906058,0.010346920197373015,0.040098759074892916,0.028977417454814035,0.013764297867348353
2012-03-06,-0.026018566795336814,0.07848095429139704,0.05307905410592861,0.03390066422048922,0.02445388813916954,0.03606684384666914,0.05607455432138761,0.017305057954710653,0.046509776494433594,0.034181345662663766,0.01634586159777894
2012-03-07,-0.03999236619589249,0.06353053371022362,0.04834742573265059,0.019640624316497293,0.016213066626815143,0.027370816639952646,0.05106838813242132,0.0041967263478568705,0.04203766735452671,0.032671199298329914,0.008348856595980348
2012-03-08,-0.060809184320092975,0.038442340631042064,0.02466439743085748,-0.010899204709427977,-0.014938082262953987,0.020054478281975898,0.03405085731181013,-0.014792127223432372,0.022774458148487154,0.016605982392818706,3.132664165075037e-05
2012-03-09,-0.07974307590401965,0.008546446307287849,0.009138569835131605,-0.03361892021288103,-0.03601004965930729,-0.004143126233152203,0.015468088892027481,-0.041320306245793505,-0.007670093178743755,0.004383179119176423,-0.017007048273456504
2012-03-12,-0.07390850618948965,0.02714117681028575,0.01268211807201322,-0.022184629557271778,-0.019801777784668018,0.0007545987185810555,0.019836171859382,-0.02389894199806652,0.008758159472963914,0.0058755610452970305,-0.02598397228093125
2012-03-13,-0.06430592630867793,0.007717161567696685,0.003952209260376049,-0.02162986672299846,-0.009243117127022095,-0.0028503685182018888,0.012558533080638614,-0.02322992021472409,0.005988642612620983,-0.000944655887534856,-0.026152877409654173
2012-03-14,-0.06978484485855023,-0.017094036131473672,-0.005841463846982116,-0.03209969012429088,-0.017287465092184526,-0.005661955840910863,-0.0068744721822429225,-0.030594874973264415,0.0046471341290579594,0.002014895861018498,-0.01468112545317268
2012-03-15,-0.0781243530004535,-0.02718647384855839,-0.007189634770792794,-0.04121909890680041,-0.02153795269234665,0.006558547956658851,-0.020070437755472292,-0.04162451714342517,-0.0023174496507786667,0.004392060492052746,-0.004549250470031801
2012-03-16,-0.07565188657565974,-0.017972212938123178,0.007569786363815527,-0.025331035535711987,-0.010022842773668718,0.009145771304947608,0.002006183333256709,-0.03333408404159726,0.011433648756272551,0.015064528038744297,0.0014365566884240513
2012-03-19,-0.08220796569166597,-0.02954589686947555,0.005144515180646282,-0.029661194932859732,-0.01892972020629155,-0.002101971131259769,-0.012704620741739066,-0.047616964332709955,0.007820854742452366,0.0144697682141027,0.006636836961701126
2012-03-20,-0.06835629914259361,-0.039170223135079375,0.011933620076272926,-0.029191976558536458,-0.016843641741017056,-0.00018694463406091342,-0.02287324861351914,-0.05353176736881553,-0.0017934030321056379,0.011834176002092666,0.0028877201463523216
2012-03-21,-0.05871162513178111,-0.04000535788774069,0.0178576518167862,-0.020191789845062622,-0.01739167042839578,0.012509549481873638,-0.026291008702676432,-0.04896983275201499,-0.0015667444771322353,0.019423403417523577,0.014670017940887693
2012-03-22,-0.0369066098179295,-0.03390177751770562,0.013331832732413791,-0.02014738224890935,-0.013507874779261894,0.015142422364693838,-0.03184573457077565,-0.05037135495321444,-0.009914105599400267,0.0029649125650250178,0.008062354882319494
2012-03-23,-0.04038388193053501,-0.03099035544754937,0.013831063058213683,-0.008648192187876535,-0.024131229442584997,0.023761712026248268,-0.03391313076417027,-0.03418346519680669,-0.014437486786979996,0.0008883447245647241,0.014632478130079537
2012-03-26,-0.03793586236303634,-0.03827000059210713,0.006954248056963515,-0.021443139550001503,-0.01617735090372602,0.02442080552551313,-0.020585082294267986,-0.03797185974479506,-0.013538747226091831,0.0005880973207579025,0.012833232507759628
2012-03-27,-0.0173552144846075,-0.02042175968578103,0.0048100789684225745,-0.012312761413055975,-0.015122950631385742,0.029153721239209226,-0.012570583590401,-0.022586958052471275,0.0004415215452623539,0.010250554262996028,0.013617526592560027
2012-03-28,-0.005212609371911744,-0.022301026554557395,0.007488935065707224,0.0034852119303256696,0.0037985822078486007,0.036275297586690486,-0.009280664881458811,-0.009100121915787296,0.021373611559383308,0.011150763713906107,0.025310849550434323
2012-03-29,0.0009829854591241979,-0.017984136347368566,0.0048100789684225745,-0.006463666038739976,-0.0046255552794655305,0.0338957615251288,-0.014316948470063534,-0.00584975197836049,0.015911684081214638,0.0088152571860066,0.02268936026131684
2012-03-30,0.007082829541837919,-0.01338018571761183,0.0010636049243529368,-0.008049345699233146,-0.002166133720014076,0.034238270875797464,-0.007989135242991252,0.0012300765610070014,0.018022513813705975,0.005559759757435771,0.022574356956144088
2012-04-02,-0.019090637612458338,-0.02867379536882811,-0.00424845237413902,-0.014173236972811785,-0.0210247762974031,0.026285976529131064,-0.017875307436289546,-0.003835270205449464,0.020794909296984906,-0.0014565605900532727,0.01157340466451398
2012-04-03,-0.02709727029153464,-0.03144306477452735,-0.007450816377736331,-0.015090906217154832,-0.025035486734042614,0.027499030467465217,-0.025604074505393936,0.001075077183448846,0.014958487651235822,0.00554661922414491,0.009049834757482075
2012-04-04,-0.037360357203901066,-0.031292952124956454,-0.01530856941280253,-0.02233827337596939,-0.02791366120251261,0.029976402468544574,-0.03481858223120088,-0.002475986995568374,0.004687002449210349,0.0008807019635811475,0.011878353597224526
2012-04-05,-0.034635387675590316,-0.022780035460805488,-0.012878502876889108,-0.021047362816015037,-0.021333306617660374,0.03999590125744157,-0.039897076647561015,0.00325216637609077,-0.0026697571754103976,0.002346419014680597,0.017332148505527428
2012-04-09,-0.02516682500532038,-0.01382088088131432,0.0,-0.007174105935610276,-0.011470059986031907,0.0486963322007727,-0.03636772876327221,0.012161230568191017,-0.005621409615659559,0.009146456802405256,0.024193431977969703
2012-04-10,-0.010163049195210674,-0.003345848858721957,0.004631706807814887,0.0016828313928682393,0.00028414897129877613,0.06590777900885401,-0.02224999082409055,0.025713108607254107,0.015281803545679574,0.013072567044898722,0.03780549829395889
2012-04-11,-0.006171915915793651,-0.015237151790202465,0.008130229924660833,-0.008081128807183596,-0.013578835167688688,0.05315243535783272,-0.035632205741789325,0.008445419344088148,0.0049754653427884574,0.015059678655950315,0.04470508904151206
2012-04-12,-0.03516280286126344,-0.04489205411569268,0.0016223265640953335,-0.031188090848996694,-0.04332094313913049,0.0432525157459322,-0.047312060445967086,0.004658580706880985,-0.009672822375142576,0.011823839735716145,0.042063775287689426
2012-04-13,-0.0367666350925106,-0.04184148595333372,0.00843892155313903,-0.02989444677216246,-0.045295063782308756,0.03622697863512409,-0.04031557910784253,0.005818110356405009,-0.021096350285177954,0.007701263301017909,0.04443870472376561
2012-04-16,-0.0467993634977759,-0.054614540883052225,0.002184182182927516,-0.037761119340832615,-0.06350889631382832,0.019739257368193094,-0.032607646310416225,0.0075553581380713355,-0.019104890009728474,0.0023662530149086832,0.02817040649951368
2012-04-17,-0.06863259950575658,-0.08231208395153453,-0.010831456686409642,-0.05523770649303996,-0.0878781801194883,-0.0011255648533318784,-0.06235880098680256,-0.010047144386208382,-0.03124498722544676,-0.004407079239732539,0.02439132225387442
2012-04-18,-0.07296388627911064,-0.0964192952396185,-0.017434772485335943,-0.0725447796033866,-0.10739470194429067,-0.023869312197497022,-0.06930600819267368,-0.0030035468266042284,-0.059609839551650015,-0.01149924888660141,0.020496037658151268
2012-04-19,-0.07789861750765197,-0.10339761891502108,-0.027885929205523012,-0.06633197195425686,-0.10779887579168418,-0.03369543066703936,-0.06756015342690079,0.0071264590268965535,-0.05915324020137329,-0.01421789400762198,0.021113612080275894
2012-04-20,-0.05285142754686584,-0.08874846878557863,-0.02360732553721526,-0.0527685037483706,-0.07837677594810787,-0.02379370059444745,-0.039357274068198445,-0.0017319569137640859,-0.04326117687407944,-0.019423403417523633,0.01248613427547744
2012-04-23,-0.05428511041399492,-0.07359834025439936,-0.018549487039289478,-0.037835967238522936,-0.07220960696214122,-0.012346331675776248,-0.034672942524152525,0.004757496482446482,-0.028481761678966506,-0.002667952818313602,0.02380365737625328
2012-04-24,-0.05798952804178266,-0.08124574623968508,-0.02647200929606059,-0.04553839557741791,-0.060347617110967235,-0.020779047809341256,-0.03153693297960362,-0.011342577862829674,-0.01973455359621272,-0.005638640837617821,0.011610046280771101
2012-04-25,-0.0686462157670566,-0.08902329389131394,-0.0272884517540426,-0.0485733857668417,-0.07504910268821932,-0.028630519347620953,-0.06514283516771169,-0.011930952997000931,-0.03178508797201982,-0.002649886890255808,0.010429956993776768
2012-04-26,-0.08389723642885734,-0.10100003498401942,-0.029489495651362295,-0.061365982712215515,-0.07807180613150053,-0.03580339825041739,-0.07497926724631794,-0.011880827568471237,-0.04583712541743839,-0.012608518623398441,0.008137987414188695
2012-04-27,-0.06687626481728956,-0.08748023920549153,-0.026732728737244884,-0.054170832717182225,-0.06574924459905822,-0.027082009334015007,-0.06145754731622272,-0.005749324342836183,-0.04435272179865979,-0.0040940427063364485,0.007831738753135914
2012-04-30,-0.10420667697276009,-0.10514409353442142,-0.03196339625030041,-0.06157066582775776,-0.07677533410385919,-0.04922843690503572,-0.06083409885471438,-0.016814874305401777,-0.05451811177439059,-0.00970140115262471,0.0002803164888387201
2012-05-01,-0.12718564532830534,-0.10685855062677702,-0.040656575032768746,-0.06828097847485867,-0.08688839317325164,-0.051725783988374734,-0.06882626849888851,-0.014391006482824327,-0.06315955384899878,-0.014401557137215278,0.0005575735541156841
2012-05-02,-0.13602678577203045,-0.1369538420190144,-0.05665781037946134,-0.09663097656668353,-0.10351598022543054,-0.07581788979099599,-0.09597878067169362,-0.038384952890544256,-0.10065326754414083,-0.03380107751934294,0.0022428030840254357
2012-05-03,-0.12009242253266324,-0.13819856243456552,-0.050675199977928034,-0.09895498852883475,-0.09110292975633805,-0.07945865998363592,-0.0817280587406799,-0.031174893898745577,-0.08923668572751585,-0.03194575479159924,0.008689848903155287
2012-05-04,-0.08842357870577454,-0.10609686378314807,-0.03189701422877696,-0.08146705862664975,-0.06453866636133983,-0.052236527531938165,-0.05443019200263269,-0.01908392051644188,-0.0641371445088925,-0.025257748213023054,0.010904465016384248
2012-05-07,-0.05508753787150213,-0.0830094751562365,-0.018534637567679906,-0.05245775840484628,-0.040577288197464874,-0.03674928553329845,-0.029048446737040413,-0.004959963946292276,-0.04231804023924642,-0.013272426995903823,0.026683159584313908
2012-05-08,-0.05123114908583174,-0.0771196690853614,-0.01825426096826223,-0.044452171621628914,-0.0340569700834201,-0.04068494540979171,-0.030576802138359224,-0.0054386360336346525,-0.03021543839646652,-0.00736934320847025,0.03264462185047051
2012-05-09,-0.0462029459513538,-0.05369494612966367,-0.005451439647290669,-0.025253337684961085,-0.018338981343463387,-0.025876525252381835,-0.01957389530288305,0.01253607278546095,-0.017582466255298714,0.006178726216106716,0.03425719481691016
2012-05-10,-0.0642242933835085,-0.07626710437880072,-0.0212768864685903,-0.03966884012233855,-0.03389139175360771,-0.044751308741905,-0.02615051834864974,0.005900388320346297,-0.036292688939727424,-0.005583952988810602,0.024209999515349075
2012-05-11,-0.0427791868443193,-0.04983711537648975,-0.010866639885456058,-0.021822871659992516,-0.012647677584100608,-0.039670659712014715,-0.01687204630307767,0.015982905981544015,-0.023557370016448188,0.0017614239875403045,0.024740289255211125
2012-05-14,-0.03879802742913899,-0.03292755412765969,-0.008712151868421185,-0.020341466889270084,-0.014292152087488994,-0.0321364871518423,-0.014164817240759752,0.02431801276694382,-0.024131385325420977,0.0044165622237765725,0.026125579204724473
2012-05-15,-0.0064706715416368655,-0.015362984356357232,0.012196855679942277,-0.007439462554245197,0.009074188075114962,-0.01376028105799013,-0.006367234066162571,0.042370152246731206,-0.009227094263665588,0.019310218660146847,0.039879169822710406
2012-05-16,0.018165492524471815,0.013200754555907112,0.014319661634988122,0.0024348879019035208,0.03151770517824409,0.004814039100871487,0.012371397480181196,0.05405053525571855,0.0021476959202098344,0.01769820552113165,0.04341790336774232
2012-05-17,0.015485831446512782,0.028210479422402412,0.030343151391265102,0.026358278454602473,0.0589597767887199,0.04068974759027687,0.03406809183832862,0.05960925183672022,0.036066485403352805,0.027408651465011397,0.05282068235258539
2012-05-18,0.03607329585467247,0.05645333078380362,0.048247471751639154,0.04465213838113717,0.08175580069052207,0.055653309874073936,0.05115640314672139,0.05912924482795062,0.05276124380544085,0.032485494384221006,0.052634751494474635
2012-05-21,0.009394027595229462,0.049123441270036074,0.035930948512867544,0.017256887716885893,0.047211175729605884,0.03402369428081471,0.028438284424109405,0.05234871239784718,0.034166019188656326,0.023366794076578556,0.041725857788096725
2012-05-22,-0.029955718756004793,0.018971610406201038,0.02473575207526344,-0.006192132798758349,0.0202114376637202,0.01612002629984901,0.007787497261217618,0.04576457674038446,0.00817779701836055,0.010417452542404499,0.02427263245103656
2012-05-23,-0.026984568416918552,0.024516487038796067,0.03962697726237308,-0.008145515214505435,0.01362637219984873,0.012690302364583534,0.0176637053621755,0.055617008960682446,0.007229860666986476,0.016045960491993295,0.02988296028189981
2012-05-24,-0.04885865082576246,0.002662747067800424,0.017625462612220328,-0.025597230153568604,-0.0051990171612222155,0.004074926260465342,0.0028011597435803576,0.04659174202203827,-0.01298511684763557,0.0003554060383143681,0.024016935500798833
2012-05-25,-0.03336497954525317,0.011195869005900316,0.023065465534133214,-0.016990149754847063,0.0021632778985352635,0.011391731886644016,0.008886707249076704,0.04489647366422016,0.0009839921665749012,0.0036111290646664742,0.022038004016368077
2012-05-29,-0.029437289286729156,0.009007677382075184,0.030508518653175495,-0.020749263226642285,-0.00418349653944098,0.004125014967737649,0.0017486787586396273,0.0424098363550553,-0.014175279574050063,0.002457530955456103,0.030218960362133823
2012-05-30,0.008550478229175684,0.03178684184786238,0.03172486238163346,-0.004806921480402974,0.01420039674740169,0.03603092520424283,-5.2676181720589824e-05,0.05051577439595438,-0.003908195882608448,0.015099687785091458,0.03990783971741845
2012-05-31,0.04697831622645598,0.04878316762988489,0.05554783427148882,0.03315617140762962,0.0479523300077399,0.052262536729412196,0.032116378262880586,0.0553296637127197,0.01918227486888658,0.035748270855053214,0.040289010612453914
2012-06-01,0.07273611021257839,0.0927345284407408,0.07656267081679095,0.05250772422966921,0.06435737529445586,0.08848583374054154,0.06415396673671955,0.10324980435761878,0.0542104133140481,0.06000881685827138,0.05067915963838895
2012-06-04,0.097206076483949,0.10783413833818783,0.07405008319091218,0.07335399875823374,0.07759247982875243,0.10110527836182764,0.06621856883058112,0.09651874152042704,0.04971208997382565,0.061261599524290666,0.044903061843627606
2012-06-05,0.07551605443131193,0.07653563164511007,0.06212960308969626,0.06924130799077477,0.06657511134495724,0.07692385122983716,0.060024457776858206,0.08634001555139102,0.046740157435349386,0.058757285994128834,0.03533919443361831
2012-06-06,0.032968109849617844,0.03924662278943354,0.03998308029108423,0.029449027667270856,0.030176322739987063,0.05718791627080226,0.02252196561945796,0.07004899548030345,0.02058006395304811,0.04416249077824415,0.019360916957577703
2012-06-07,0.027811273537741026,0.03857922326097304,0.044733537987799346,0.023365221404346652,0.02214916756837944,0.06406611333471837,0.025411968000852065,0.07632006986217134,0.01508200265858454,0.039461145821436866,0.008446963284035271
2012-06-08,0.011925259350764604,0.018842508897694947,0.033934021672634915,-0.00046447422655501394,0.00047711321753343987,0.03967016458471067,0.0031693798471336223,0.060714769447622906,0.00029891412434256376,0.03206278436767147,0.007904985203306633
2012-06-11,0.039118160485878135,0.045734651480839425,0.04191979273472351,0.004429857509500566,0.015956183641608536,0.06104398434486379,0.012787011545765864,0.0695192693478101,0.009824491018191907,0.035335918626865574,0.013873954493468265
2012-06-12,0.021723729925331798,0.02029007751978592,0.03497901827357528,-0.015248265237128423,-0.007403873497386953,0.056086867851987555,-0.007174480987225491,0.04836163425299431,-0.0032053365391589823,0.031490492196095426,0.014138539841677506
2012-06-13,0.05188754702786756,0.05141382533156041,0.047148568549121146,0.013940185077416388,0.025760430217069735,0.0716036480310794,0.0120450754051773,0.061137250254821154,0.02766002785916141,0.04405825068685439,0.022744699727665955
